      Author,                              Title,Orginal Author,Translator ,Editor ,Editor/Orginal Author ,   Language,    No of pages ,             Publisher,Year of Published,              Category ,Subject,    Price,            ISBN,Book format
"                                     """,23. பசியும் ருசியும் ,,,,-,தமிழ் ,112,தமிழ்ப் புத்தகாலயம் - தாகம்,"1,995",சிறுகதை,-,17,-,Paperback 
"                                     """,24. ஆண் பெண் (தாகம்),,,,-,தமிழ் ,120,தமிழ்ப் புத்தகாலயம் - தாகம்,"1,994",சிறுகதை,-,18,-,Paperback 
"                                     """,25. சோவியத் நாட்டில் ,,,,-,தமிழ் ,104,தமிழ்ப் புத்தகாலயம் - தாகம்,"1,991",கட்டுரை,-,14,-,Paperback 
"                                     """,26. புதிய விழிப்பு ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,கட்டுரை,-,14,-,Paperback 
"                                     """,27. கண்ணன் கண்ணன் ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,சிறுவர் கதை,-,35,-,Paperback 
"                                     """,28. வாழ்வில் இன்பம் ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,நாடகம்,-,30,-,Paperback 
"                                     """,29. மலேசியா சிங்கப்பூரில் ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,"பயணக்குறிப்பு.,கட்டுரை",-,40,-,Paperback 
"                                     """,30.தாகம் (ஆஸ்கார் ஒய்ல்ட்),,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,நாவல்,-,,-,Paperback 
"                                     """,31. அவளுக்கு ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,நாவல்,-,35,-,Paperback 
"                                     """,32. வானமா பூமியா ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,நாவல்,-,42,-,Paperback 
"                                     """,33. கொம்புத்தேன் - கொள்ளைக்காரன் ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,நாவல்,-,75,-,Paperback 
"                                     """,34. இன்ப நினைவு ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,நாவல்,-,45,-,Paperback 
"                                     """,35. சினேகிதி ,,,,-,தமிழ் ,176,தமிழ்ப் புத்தகாலயம் - தாகம்,-,நாவல்,-,110,-,Paperback 
"                                     """,36. வாழ்வு எங்கே? ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,நாவல்,-,110,-,Paperback 
"                                     ""","37. நாடு, நாம் தலைவர்கள் ",,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,கட்டுரை,-,100,-,Paperback 
"                                     """,38. பாவை விளக்கு ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,நாவல்,-,400,-,Paperback 
"                                     """,39. சித்திரப்பாவை ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,நாவல்,-,750,-,Paperback 
"                                     """,40. அகிலன் சிறுகதைகள் (இரு தொகுதிகள்) ,,,,-,தமிழ் ,-,தமிழ்ப் புத்தகாலயம் - தாகம்,-,சிறுகதை,-,"1,300",-,Paperback 
,,,,,,,,,,,,,,
பெ. தூரன்,1. பாரதி தமிழ் ,,,,-,தமிழ் ,-,மலர் புக்ஸ்,"2,022",கட்டுரை,இலக்கியம்,220,-,Paperback 
மொழிபெயர்ப்பு:பெ.தூரன்,2. கானகத்தின் குரல் (வளரி வெளியீடு),,,,மூலம்:ஜாக் லண்டன்,தமிழ் ,126,வளரி வெளியீடு,"2,021","மொழிபெயர்ப்பு, நாவல்",சூழலியல்,130,-,Paperback 
"                                     """,3. ஆதி அத்தி (வரலாற்று நாடகம்) ,,,,தொகுப்பு: முனைவர் சொ. சேதுபதி,தமிழ் ,-,நியூசெஞ்சுரி புக் ஹவுஸ்,"2,019",நாடகம்,-,85,-,Paperback 
மொழிபெயர்ப்பு:பெ.தூரன்,2. கானகத்தின் குரல் (வளரி வெளியீடு),,,,மூலம்:ஜாக் லண்டன்,தமிழ் ,126,வளரி வெளியீடு,"2,019","மொழிபெயர்ப்பு, நாவல்",சூழலியல்,140,9788187642046,Paperback 
"                                     """,5. குழந்தை மனமும் அதன் மலர்ச்சியும் ,,,,-,தமிழ் ,88,இயல்வாகை பதிப்பகம்,"2,016",கட்டுரை,"கல்வி, குழந்தை வளர்ப்பு",75,-,Paperback 
மொழிபெயர்ப்பு:பெ.தூரன்,6. கானகத்தின் குரல் ,,,,மூலம்:ஜாக் லண்டன்,தமிழ் ,127,சந்தியா பதிப்பகம்,"2,016",நாடகம்,சூழலியல்,110,-,Paperback 
"                                     """,7. குழந்தை உளவியலும் மனித மனமும் ,,,,தொகுப்பு: சந்தியா நடராஜன்,தமிழ் ,388,சந்தியா பதிப்பகம்,"2,010",கட்டுரை,"உளவியல், குழந்தை வளர்ப்பு",390,9789381319390,Paperback 
"                                     """,8. பெ. தூரனின் சிறுவர் கதைக்களஞ்சியம் ,,,,-,தமிழ் ,400,பழனியப்பா பிரதர்ஸ்,"2,009",சிறுவர் கதை,-,200,9788183794893,Paperback 
"                                     """,9. மனமும் அதன் விளக்கமும் ,,,,-,தமிழ் ,92,சந்தியா பதிப்பகம்,"2,008",கட்டுரை,உளவியல்,90,9788190745369,Paperback 
"                                     """,10. குழந்தை உள்ளம் (உளவியல்) ,,,,-,தமிழ் ,168,கௌரா பதிப்பகக் குழுமம்,-,-,"உளவியல், கல்வி",150,-,Paperback 
"                                     """,11. பறக்கும் மனிதன் ,,,,-,தமிழ் ,,பழனியப்பா பிரதர்ஸ்,-,-,-,15,-,Paperback 
"                                     """,12. பறக்கும் மனிதன் (திருவரசு புத்தக நிலையம்) ,,,,-,தமிழ் ,-,திருவரசு புத்தக நிலையம்,-,சிறுவர் கதை,-,40,-,Paperback 
"                                     """,13. கருவில் வளரும் குழந்தை,,,,-,தமிழ் ,112,சந்தியா பதிப்பகம்,-,கட்டுரை,"உடல்நலம்-மருத்துவம், கருவில் வளரும் குழந்தை",100,-,Paperback 
"                                     """,14. பாரதியும் தமிழகமும் ,,,,-,தமிழ் ,112,சந்தியா பதிப்பகம்,-,கட்டுரை,இலக்கியம்,85,-,Paperback 
,,,,,,,,,,,,,,
ஆ.மாதவன்,1கிருஷ்ணப் பருந்து (காலச்சுவடு),,,,-,தமிழ் ,168,காலச்சுவடு,"2,022",நாவல்,-,220,9789355230904,Paperback 
"                                     """,2. Boundless And Bare 2 (A Madhavan) ,,,,-,English,-,Zero Degree Publishing,"2,020",Short Story,-,155,-,Paperback 
"                                     """,3. தூவானம் ,,,,-,தமிழ் ,-,நற்றிணை பதிப்பகம்,"2,016",நாவல்,-,90,-,Paperback 
